diseaseId,diseaseName,geneId,geneSymbol,count,pubmeds_max,score,score_mean,associationType,source,query_disease,query_disease_id
DOID:9744,type 1 diabetes mellitus,2065,ERBB3,1.0,19.0,0.0300728467929195,0.0300728467929195,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3133,HLA-E,1.0,104.0,0.0294844752897417,0.0294844752897417,Biomarker|GeneticVariation,BeFree,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3593,IL12B,1.0,18.0,0.0265727300345992,0.0265727300345992,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3126,HLA-DRB4,1.0,78.0,0.0261804823658139,0.0261804823658139,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3558,IL2,1.0,33.0,0.0258296639525037,0.0258296639525037,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,169026,SLC30A8,1.0,39.0,0.0246755787796445,0.0246755787796445,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3606,IL18,1.0,20.0,0.0240506415072298,0.0240506415072298,AlteredExpression|Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6891,TAP2,1.0,21.0,0.0239231269865598,0.0239231269865598,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,7040,TGFB1,1.0,10.0,0.0221931354998841,0.0221931354998841,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,348,APOE,1.0,15.0,0.0216550904258105,0.0216550904258105,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,100507436,MICA,1.0,28.0,0.0209900193684268,0.0209900193684268,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,1594,CYP27B1,1.0,48.0,0.0207649314679205,0.0207649314679205,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6890,TAP1,1.0,18.0,0.0204720411868376,0.0204720411868376,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,2571,GAD1,1.0,63.0,0.019894350865155,0.019894350865155,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,185,AGTR1,1.0,15.0,0.0196215274765566,0.0196215274765566,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3118,HLA-DQA2,1.0,61.0,0.0193273417249677,0.0193273417249677,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3383,ICAM1,1.0,10.0,0.0184095141714701,0.0184095141714701,AlteredExpression|Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,2651,GCNT2,1.0,63.0,0.0178607879159012,0.0178607879159012,Biomarker|GeneticVariation,BeFree,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,100509457,LOC100509457,1.0,63.0,0.0178607879159012,0.0178607879159012,Biomarker|GeneticVariation,BeFree,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3553,IL1B,1.0,18.0,0.0175099695025909,0.0175099695025909,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,1822,ATN1,1.0,60.0,0.0170102742056202,0.0170102742056202,Biomarker,BeFree,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3122,HLA-DRA,1.0,9.0,0.0167864817756199,0.0167864817756199,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,4153,MBL2,1.0,10.0,0.0167374508170218,0.0167374508170218,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,183,AGT,1.0,13.0,0.0161704416768344,0.0161704416768344,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,5133,PDCD1,1.0,10.0,0.0161704416768344,0.0161704416768344,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,5771,PTPN2,1.0,13.0,0.0161704416768344,0.0161704416768344,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,7422,VEGFA,1.0,10.0,0.0156034325366471,0.0156034325366471,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3811,KIR3DL1,1.0,14.0,0.0152708970079553,0.0152708970079553,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,4524,MTHFR,1.0,8.0,0.0150364233964598,0.0150364233964598,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,5698,PSMB9,1.0,8.0,0.0150364233964598,0.0150364233964598,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,10666,CD226,1.0,12.0,0.0141368787275806,0.0141368787275806,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,7099,TLR4,1.0,8.0,0.0139808886781569,0.0139808886781569,AlteredExpression|Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3566,IL4R,1.0,9.0,0.0135698695873933,0.0135698695873933,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3803,KIR2DL2,1.0,7.0,0.0127193558771122,0.0127193558771122,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,53347,UBASH3A,1.0,9.0,0.0127193558771122,0.0127193558771122,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,5468,PPARG,1.0,6.0,0.0124358513070186,0.0124358513070186,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,5696,PSMB8,1.0,6.0,0.0124358513070186,0.0124358513070186,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,59067,IL21,1.0,13.0,0.0123868203484204,0.0123868203484204,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3113,HLA-DPA1,1.0,6.0,0.0121523467369249,0.0121523467369249,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3552,IL1A,1.0,13.0,0.0121033157783268,0.0121033157783268,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3127,HLA-DRB5,1.0,21.0,0.0120542848197286,0.0120542848197286,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3802,KIR2DL1,1.0,5.0,0.0118688421668312,0.0118688421668312,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3813,KIR3DS1,1.0,6.0,0.0118688421668312,0.0118688421668312,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3810,KIR2DS5,1.0,5.0,0.0115853375967376,0.0115853375967376,GeneticVariation,GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3806,KIR2DS1,1.0,9.0,0.0106857929278584,0.0106857929278584,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,57292,KIR2DL5A,1.0,9.0,0.0106857929278584,0.0106857929278584,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3557,IL1RN,1.0,6.0,0.0104022883577647,0.0104022883577647,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,5444,PON1,1.0,7.0,0.0104022883577647,0.0104022883577647,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,9370,ADIPOQ,1.0,6.0,0.0103242933330529,0.0103242933330529,AlteredExpression|Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3592,IL12A,1.0,6.0,0.0101187837876711,0.0101187837876711,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3172,HNF4A,1.0,12.0,0.0100697528290729,0.0100697528290729,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3952,LEP,1.0,12.0,0.0100697528290729,0.0100697528290729,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,1628,DBP,1.0,4.0,0.0098352792175773,0.0098352792175773,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3804,KIR2DL3,1.0,6.0,0.0098352792175773,0.0098352792175773,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6583,SLC22A4,1.0,5.0,0.0098352792175773,0.0098352792175773,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,80018,NAA25,1.0,6.0,0.0098352792175773,0.0098352792175773,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,84735,CNDP1,1.0,4.0,0.0098352792175773,0.0098352792175773,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,115352,FCRL3,1.0,5.0,0.0098352792175773,0.0098352792175773,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,64127,NOD2,1.0,4.0,0.0095517746474837,0.0095517746474837,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,940,CD28,1.0,11.0,0.0095027436888855,0.0095027436888855,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,2645,GCK,1.0,11.0,0.0095027436888855,0.0095027436888855,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,55532,SLC30A10,1.0,33.0,0.0093556508130911,0.0093556508130911,Biomarker,BeFree,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3808,KIR2DS3,1.0,4.0,0.00926827007739,0.00926827007739,GeneticVariation,GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3809,KIR2DS4,1.0,4.0,0.00926827007739,0.00926827007739,GeneticVariation,GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,100,ADA,1.0,9.0,0.0092192391187919,0.0092192391187919,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,629,CFB,1.0,10.0,0.0092192391187919,0.0092192391187919,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6387,CXCL12,1.0,7.0,0.00914124409408,0.00914124409408,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,4790,NFKB1,1.0,8.0,0.0089357345486982,0.0089357345486982,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,7097,TLR2,1.0,5.0,0.0085742349538927,0.0085742349538927,AlteredExpression|Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,177,AGER,1.0,8.0,0.0083687254085108,0.0083687254085108,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,231,AKR1B1,1.0,14.0,0.0083196944499127,0.0083196944499127,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,929,CD14,1.0,4.0,0.008290730383799,0.008290730383799,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6647,SOD1,1.0,6.0,0.008290730383799,0.008290730383799,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,2944,GSTM1,1.0,5.0,0.0080852208384172,0.0080852208384172,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3667,IRS1,1.0,6.0,0.0080852208384172,0.0080852208384172,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,5891,MOK,1.0,5.0,0.0078017162683235,0.0078017162683235,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,8807,IL18RAP,1.0,4.0,0.0078017162683235,0.0078017162683235,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,7157,TP53,1.0,4.0,0.0077237212436116,0.0077237212436116,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,4795,NFKBIL1,1.0,4.0,0.0075182116982298,0.0075182116982298,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,5236,PGM1,1.0,5.0,0.0075182116982298,0.0075182116982298,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,7916,PRRC2A,1.0,3.0,0.0075182116982298,0.0075182116982298,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,115653,KIR3DL3,1.0,5.0,0.0075182116982298,0.0075182116982298,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3805,KIR2DL4,1.0,4.0,0.0072347071281362,0.0072347071281362,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3953,LEPR,1.0,4.0,0.0072347071281362,0.0072347071281362,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,4852,NPY,1.0,3.0,0.0072347071281362,0.0072347071281362,GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,8718,TNFRSF25,1.0,3.0,0.0072347071281362,0.0072347071281362,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,10125,RASGRP1,1.0,3.0,0.0072347071281362,0.0072347071281362,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,84162,KIAA1109,1.0,3.0,0.0072347071281362,0.0072347071281362,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3812,KIR3DL2,1.0,3.0,0.0069512025580425,0.0069512025580425,GeneticVariation,GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,56984,PSMG2,1.0,3.0,0.0069512025580425,0.0069512025580425,GeneticVariation,GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,132612,ADAD1,1.0,3.0,0.0069512025580425,0.0069512025580425,GeneticVariation,GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3596,IL13,1.0,8.0,0.0069021715994443,0.0069021715994443,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,958,CD40,1.0,8.0,0.0066186670293507,0.0066186670293507,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3575,IL7R,1.0,8.0,0.0066186670293507,0.0066186670293507,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6513,SLC2A1,1.0,7.0,0.0065406720046388,0.0065406720046388,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,2752,GLUL,1.0,23.0,0.0065206051121544,0.0065206051121544,Biomarker,BeFree,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3669,ISG20,1.0,23.0,0.0065206051121544,0.0065206051121544,Biomarker,BeFree,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6347,CCL2,1.0,6.0,0.006335162459257,0.006335162459257,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6932,TCF7,1.0,7.0,0.006335162459257,0.006335162459257,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,213,ALB,1.0,22.0,0.0062371005420607,0.0062371005420607,Biomarker|GeneticVariation,BeFree,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,29851,ICOS,1.0,6.0,0.0060516578891633,0.0060516578891633,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,28,ABO,1.0,6.0,0.0057681533190697,0.0057681533190697,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,5788,PTPRC,1.0,5.0,0.0057681533190697,0.0057681533190697,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,8651,SOCS1,1.0,4.0,0.0057681533190697,0.0057681533190697,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,1535,CYBA,1.0,3.0,0.005484648748976,0.005484648748976,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3663,IRF5,1.0,3.0,0.005484648748976,0.005484648748976,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6696,SPP1,1.0,3.0,0.005484648748976,0.005484648748976,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,7054,TH,1.0,4.0,0.005484648748976,0.005484648748976,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,22861,NLRP1,1.0,4.0,0.005484648748976,0.005484648748976,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,133690,CAPSL,1.0,4.0,0.005484648748976,0.005484648748976,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,685,BTC,1.0,2.0,0.0054066537242641,0.0054066537242641,Biomarker|GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,266629,SEC14L3,1.0,19.0,0.0053865868317797,0.0053865868317797,Biomarker,BeFree,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,920,CD4,1.0,4.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,1490,CTGF,1.0,3.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,4023,LPL,1.0,3.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,4650,MYO9B,1.0,2.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,6657,SOX2,1.0,2.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,7128,TNFAIP3,1.0,2.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,9021,SOCS3,1.0,3.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,27097,TAF5L,1.0,2.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,149233,IL23R,1.0,3.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,100132285,KIR2DS2,1.0,4.0,0.0052011441788823,0.0052011441788823,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,4521,NUDT1,1.0,1.0,0.0051231491541705,0.0051231491541705,GeneticVariation,BeFree|GAD|LHGDN,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,186,AGTR2,1.0,3.0,0.0049176396087887,0.0049176396087887,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,2784,GNB3,1.0,2.0,0.0049176396087887,0.0049176396087887,GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,3305,HSPA1L,1.0,3.0,0.0049176396087887,0.0049176396087887,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
DOID:9744,type 1 diabetes mellitus,4026,LPP,1.0,3.0,0.0049176396087887,0.0049176396087887,Biomarker|GeneticVariation,BeFree|GAD,"Diabetes Mellitus, Insulin-Dependent (T1D)",C0011854
